

=== Predictions on test data ===

    inst#     actual  predicted error prediction
     1734        1:?   1:lncRNA       0.834 
     1735        1:?   1:lncRNA       0.879 
     1736        1:?   1:lncRNA       0.834 
     1737        1:?   1:lncRNA       0.834 
     1738        1:?   1:lncRNA       0.834 
     1739        1:?   1:lncRNA       0.834 
     1740        1:?   1:lncRNA       0.879 
     1741        1:?   1:lncRNA       0.834 
     1742        1:?   1:lncRNA       0.879 
     1743        1:?   1:lncRNA       0.904 
     1744        1:?   1:lncRNA       0.834 
     1745        1:?   1:lncRNA       0.879 
     1746        1:?   1:lncRNA       0.879 
     1747        1:?   1:lncRNA       0.834 
     1748        1:?   1:lncRNA       0.879 
     1749        1:?   1:lncRNA       0.904 
     1750        1:?   1:lncRNA       0.834 
     1751        1:?   1:lncRNA       0.904 
     1752        1:?   1:lncRNA       0.879 
     1753        1:?   1:lncRNA       0.834 
     1754        1:?   1:lncRNA       0.904 
     1755        1:?   1:lncRNA       0.834 
     1756        1:?   1:lncRNA       0.879 
     1757        1:?   1:lncRNA       0.834 
     1758        1:?   1:lncRNA       0.834 
     1759        1:?   1:lncRNA       0.834 
     1760        1:?   1:lncRNA       0.904 
     1761        1:?   1:lncRNA       0.904 
     1762        1:?   1:lncRNA       0.879 
     1763        1:?   1:lncRNA       0.904 
     1764        1:?   1:lncRNA       0.834 
     1765        1:?   1:lncRNA       0.879 
     1766        1:?   1:lncRNA       0.904 
     1767        1:?   1:lncRNA       0.834 
     1768        1:?   1:lncRNA       0.834 
     1769        1:?   1:lncRNA       0.879 
     1770        1:?   1:lncRNA       0.879 
     1771        1:?   1:lncRNA       0.879 
     1772        1:?   1:lncRNA       0.879 
     1773        1:?   1:lncRNA       0.904 
     1774        1:?   1:lncRNA       0.879 
     1775        1:?   1:lncRNA       0.834 
     1776        1:?   1:lncRNA       0.879 
     1777        1:?   1:lncRNA       0.879 
     1778        1:?   1:lncRNA       0.879 
     1779        1:?   1:lncRNA       0.834 
     1780        1:?   1:lncRNA       0.879 
     1781        1:?   1:lncRNA       0.834 
     1782        1:?   1:lncRNA       0.904 
     1783        1:?   1:lncRNA       0.834 
     1784        1:?   1:lncRNA       0.904 
     1785        1:?   1:lncRNA       0.879 
     1786        1:?   1:lncRNA       0.834 
     1787        1:?   1:lncRNA       0.879 
     1788        1:?   1:lncRNA       0.879 
     1789        1:?     2:mRNA       0.714 
     1790        1:?   1:lncRNA       0.904 
     1791        1:?   1:lncRNA       0.834 
     1792        1:?   1:lncRNA       0.879 
     1793        1:?   1:lncRNA       0.879 
     1794        1:?   1:lncRNA       0.834 
     1795        1:?   1:lncRNA       0.879 
     1796        1:?   1:lncRNA       0.879 
     1797        1:?   1:lncRNA       0.886 
     1798        1:?   1:lncRNA       0.879 
     1799        1:?   1:lncRNA       0.834 
     1800        1:?   1:lncRNA       0.879 
     1801        1:?   1:lncRNA       0.834 
     1802        1:?   1:lncRNA       0.879 
     1803        1:?   1:lncRNA       0.834 
     1804        1:?   1:lncRNA       0.879 
     1805        1:?   1:lncRNA       0.904 
     1806        1:?   1:lncRNA       0.879 
     1807        1:?   1:lncRNA       0.879 
     1808        1:?   1:lncRNA       0.879 
     1809        1:?   1:lncRNA       0.879 
     1810        1:?   1:lncRNA       0.879 
     1811        1:?   1:lncRNA       0.879 
     1812        1:?   1:lncRNA       0.879 
     1813        1:?   1:lncRNA       0.904 
     1814        1:?   1:lncRNA       0.879 
     1815        1:?   1:lncRNA       0.879 
     1816        1:?   1:lncRNA       0.834 
     1817        1:?   1:lncRNA       0.879 
     1818        1:?   1:lncRNA       0.834 
     1819        1:?   1:lncRNA       0.879 
     1820        1:?   1:lncRNA       0.834 
     1821        1:?   1:lncRNA       0.834 
     1822        1:?   1:lncRNA       0.904 
     1823        1:?   1:lncRNA       0.904 
     1824        1:?   1:lncRNA       0.904 
     1825        1:?   1:lncRNA       0.879 
     1826        1:?   1:lncRNA       0.904 
     1827        1:?   1:lncRNA       0.879 
     1828        1:?   1:lncRNA       0.904 
     1829        1:?   1:lncRNA       0.834 
     1830        1:?   1:lncRNA       0.879 
     1831        1:?   1:lncRNA       0.879 
     1832        1:?   1:lncRNA       0.879 
     1833        1:?   1:lncRNA       0.904 
     1834        1:?   1:lncRNA       0.879 
     1835        1:?   1:lncRNA       0.904 
     1836        1:?   1:lncRNA       0.834 
     1837        1:?   1:lncRNA       0.879 
     1838        1:?   1:lncRNA       0.834 
     1839        1:?   1:lncRNA       0.834 
     1840        1:?   1:lncRNA       0.834 
     1841        1:?   1:lncRNA       0.879 
     1842        1:?   1:lncRNA       0.834 
     1843        1:?   1:lncRNA       0.834 
     1844        1:?   1:lncRNA       0.834 
     1845        1:?   1:lncRNA       0.904 
     1846        1:?   1:lncRNA       0.879 
     1847        1:?   1:lncRNA       0.879 
     1848        1:?   1:lncRNA       0.879 
     1849        1:?   1:lncRNA       0.904 
     1850        1:?   1:lncRNA       0.904 
     1851        1:?   1:lncRNA       0.904 
     1852        1:?   1:lncRNA       0.834 
     1853        1:?   1:lncRNA       0.879 
     1854        1:?   1:lncRNA       0.834 
     1855        1:?   1:lncRNA       0.834 
     1856        1:?   1:lncRNA       0.879 
     1857        1:?   1:lncRNA       0.904 
     1858        1:?   1:lncRNA       0.834 
     1859        1:?   1:lncRNA       0.834 
     1860        1:?   1:lncRNA       0.904 
     1861        1:?   1:lncRNA       0.879 
     1862        1:?   1:lncRNA       0.904 
     1863        1:?   1:lncRNA       0.904 
     1864        1:?   1:lncRNA       0.834 
     1865        1:?   1:lncRNA       0.904 
     1866        1:?   1:lncRNA       0.904 
     1867        1:?   1:lncRNA       0.834 
     1868        1:?   1:lncRNA       0.834 
     1869        1:?   1:lncRNA       0.879 
     1870        1:?   1:lncRNA       0.834 
     1871        1:?   1:lncRNA       0.904 
     1872        1:?   1:lncRNA       0.879 
     1873        1:?   1:lncRNA       0.879 
     1874        1:?   1:lncRNA       0.879 
     1875        1:?   1:lncRNA       0.904 
     1876        1:?   1:lncRNA       0.904 
     1877        1:?   1:lncRNA       0.879 
     1878        1:?   1:lncRNA       0.904 
     1879        1:?   1:lncRNA       0.879 
     1880        1:?   1:lncRNA       0.879 
     1881        1:?   1:lncRNA       0.834 
     1882        1:?   1:lncRNA       0.879 
     1883        1:?   1:lncRNA       0.879 
     1884        1:?   1:lncRNA       0.879 
     1885        1:?   1:lncRNA       0.879 
     1886        1:?   1:lncRNA       0.879 
     1887        1:?   1:lncRNA       0.879 
     1888        1:?   1:lncRNA       0.834 
     1889        1:?   1:lncRNA       0.904 
     1890        1:?   1:lncRNA       0.904 
     1891        1:?   1:lncRNA       0.834 
     1892        1:?   1:lncRNA       0.834 
     1893        1:?   1:lncRNA       0.904 
     1894        1:?   1:lncRNA       0.879 
     1895        1:?   1:lncRNA       0.904 
     1896        1:?   1:lncRNA       0.834 
     1897        1:?   1:lncRNA       0.834 
     1898        1:?   1:lncRNA       0.904 
     1899        1:?   1:lncRNA       0.879 
     1900        1:?   1:lncRNA       0.879 
     1901        1:?   1:lncRNA       0.904 
     1902        1:?   1:lncRNA       0.904 
     1903        1:?   1:lncRNA       0.904 
     1904        1:?   1:lncRNA       0.834 
     1905        1:?   1:lncRNA       0.834 
     1906        1:?   1:lncRNA       0.879 
     1907        1:?   1:lncRNA       0.834 
     1908        1:?   1:lncRNA       0.834 
     1909        1:?   1:lncRNA       0.834 
     1910        1:?   1:lncRNA       0.879 
     1911        1:?   1:lncRNA       0.834 
     1912        1:?   1:lncRNA       0.879 
     1913        1:?   1:lncRNA       0.904 
     1914        1:?   1:lncRNA       0.904 
     1915        1:?   1:lncRNA       0.904 
     1916        1:?   1:lncRNA       0.834 
     1917        1:?   1:lncRNA       0.879 
     1918        1:?   1:lncRNA       0.879 
     1919        1:?   1:lncRNA       0.834 
     1920        1:?   1:lncRNA       0.879 
     1921        1:?   1:lncRNA       0.879 
     1922        1:?   1:lncRNA       0.879 
     1923        1:?   1:lncRNA       0.904 
     1924        1:?   1:lncRNA       0.904 
     1925        1:?   1:lncRNA       0.904 
     1926        1:?   1:lncRNA       0.879 
     1927        1:?   1:lncRNA       0.879 
     1928        1:?   1:lncRNA       0.904 
     1929        1:?   1:lncRNA       0.879 
     1930        1:?   1:lncRNA       0.904 
     1931        1:?   1:lncRNA       0.834 
     1932        1:?   1:lncRNA       0.904 
     1933        1:?   1:lncRNA       0.904 
     1934        1:?   1:lncRNA       0.904 
     1935        1:?   1:lncRNA       0.834 
     1936        1:?   1:lncRNA       0.879 
     1937        1:?   1:lncRNA       0.879 
     1938        1:?   1:lncRNA       0.879 
     1939        1:?   1:lncRNA       0.879 
     1940        1:?   1:lncRNA       0.879 
     1941        1:?   1:lncRNA       0.879 
     1942        1:?   1:lncRNA       0.834 
     1943        1:?   1:lncRNA       0.834 
     1944        1:?   1:lncRNA       0.879 
     1945        1:?   1:lncRNA       0.904 
     1946        1:?   1:lncRNA       0.904 
     1947        1:?   1:lncRNA       0.879 
     1948        1:?   1:lncRNA       0.834 
     1949        1:?   1:lncRNA       0.879 
     1950        1:?   1:lncRNA       0.886 
     1951        1:?   1:lncRNA       0.904 
     1952        1:?   1:lncRNA       0.879 
     1953        1:?   1:lncRNA       0.879 
     1954        1:?   1:lncRNA       0.879 
     1955        1:?   1:lncRNA       0.879 
     1956        1:?   1:lncRNA       0.834 
     1957        1:?   1:lncRNA       0.904 
     1958        1:?   1:lncRNA       0.834 
     1959        1:?   1:lncRNA       0.886 
     1960        1:?   1:lncRNA       0.879 
     1961        1:?   1:lncRNA       0.904 
     1962        1:?   1:lncRNA       0.879 
     1963        1:?   1:lncRNA       0.879 
     1964        1:?   1:lncRNA       0.904 
     1965        1:?   1:lncRNA       0.879 
     1966        1:?   1:lncRNA       0.879 
     1967        1:?   1:lncRNA       0.879 
     1968        1:?   1:lncRNA       0.834 
     1969        1:?   1:lncRNA       0.879 
     1970        1:?   1:lncRNA       0.879 
     1971        1:?   1:lncRNA       0.904 
     1972        1:?   1:lncRNA       0.904 
     1973        1:?   1:lncRNA       0.879 
     1974        1:?   1:lncRNA       0.834 
     1975        1:?   1:lncRNA       0.904 
     1976        1:?   1:lncRNA       0.879 
     1977        1:?   1:lncRNA       0.904 
     1978        1:?   1:lncRNA       0.834 
     1979        1:?   1:lncRNA       0.904 
     1980        1:?   1:lncRNA       0.834 
     1981        1:?   1:lncRNA       0.879 
     1982        1:?   1:lncRNA       0.879 
     1983        1:?   1:lncRNA       0.834 
     1984        1:?   1:lncRNA       0.834 
     1985        1:?   1:lncRNA       0.879 
     1986        1:?   1:lncRNA       0.879 
     1987        1:?   1:lncRNA       0.879 
     1988        1:?   1:lncRNA       0.904 
     1989        1:?   1:lncRNA       0.834 
     1990        1:?   1:lncRNA       0.904 
     1991        1:?   1:lncRNA       0.834 
     1992        1:?   1:lncRNA       0.879 
     1993        1:?   1:lncRNA       0.879 
     1994        1:?   1:lncRNA       0.879 
     1995        1:?   1:lncRNA       0.834 
     1996        1:?   1:lncRNA       0.879 
     1997        1:?   1:lncRNA       0.834 
     1998        1:?   1:lncRNA       0.904 
     1999        1:?   1:lncRNA       0.904 
     2000        1:?   1:lncRNA       0.904 
     2001        1:?   1:lncRNA       0.904 
     2002        1:?   1:lncRNA       0.879 
     2003        1:?   1:lncRNA       0.886 
     2004        1:?   1:lncRNA       0.904 
     2005        1:?   1:lncRNA       0.904 
     2006        1:?   1:lncRNA       0.904 
     2007        1:?   1:lncRNA       0.904 
     2008        1:?   1:lncRNA       0.904 
     2009        1:?   1:lncRNA       0.904 
     2010        1:?   1:lncRNA       0.904 
     2011        1:?   1:lncRNA       0.879 
     2012        1:?   1:lncRNA       0.879 
     2013        1:?   1:lncRNA       0.904 
     2014        1:?   1:lncRNA       0.879 
     2015        1:?   1:lncRNA       0.834 
     2016        1:?   1:lncRNA       0.879 
     2017        1:?   1:lncRNA       0.879 
     2018        1:?   1:lncRNA       0.879 
     2019        1:?   1:lncRNA       0.904 
     2020        1:?   1:lncRNA       0.904 
     2021        1:?   1:lncRNA       0.879 
     2022        1:?   1:lncRNA       0.904 
     2023        1:?   1:lncRNA       0.834 
     2024        1:?   1:lncRNA       0.834 
     2025        1:?   1:lncRNA       0.904 
     2026        1:?   1:lncRNA       0.879 
     2027        1:?   1:lncRNA       0.904 
     2028        1:?   1:lncRNA       0.879 
     2029        1:?   1:lncRNA       0.834 
     2030        1:?   1:lncRNA       0.904 
     2031        1:?   1:lncRNA       0.904 
     2032        1:?   1:lncRNA       0.834 
     2033        1:?   1:lncRNA       0.879 
     2034        1:?   1:lncRNA       0.834 
     2035        1:?   1:lncRNA       0.834 
     2036        1:?   1:lncRNA       0.879 
     2037        1:?   1:lncRNA       0.879 
     2038        1:?   1:lncRNA       0.834 
     2039        1:?   1:lncRNA       0.834 
     2040        1:?   1:lncRNA       0.879 
     2041        1:?   1:lncRNA       0.834 
     2042        1:?   1:lncRNA       0.879 
     2043        1:?   1:lncRNA       0.904 
     2044        1:?   1:lncRNA       0.904 
     2045        1:?   1:lncRNA       0.904 
     2046        1:?   1:lncRNA       0.879 
     2047        1:?   1:lncRNA       0.834 
     2048        1:?   1:lncRNA       0.904 
     2049        1:?   1:lncRNA       0.879 
     2050        1:?   1:lncRNA       0.879 
     2051        1:?   1:lncRNA       0.879 
     2052        1:?   1:lncRNA       0.834 
     2053        1:?   1:lncRNA       0.834 
     2054        1:?   1:lncRNA       0.904 
     2055        1:?   1:lncRNA       0.879 
     2056        1:?   1:lncRNA       0.879 
     2057        1:?   1:lncRNA       0.879 
     2058        1:?   1:lncRNA       0.879 
     2059        1:?   1:lncRNA       0.904 
     2060        1:?   1:lncRNA       0.879 
     2061        1:?   1:lncRNA       0.904 
     2062        1:?   1:lncRNA       0.879 
     2063        1:?   1:lncRNA       0.904 
     2064        1:?   1:lncRNA       0.904 
     2065        1:?   1:lncRNA       0.834 
     2066        1:?   1:lncRNA       0.834 
     2067        1:?   1:lncRNA       0.879 
     2068        1:?   1:lncRNA       0.879 
