

=== Predictions on test data ===

    inst#     actual  predicted error prediction
     1811        1:?   1:lncRNA       0.904 
     1812        1:?   1:lncRNA       0.904 
     1813        1:?   1:lncRNA       0.904 
     1814        1:?   1:lncRNA       0.834 
     1815        1:?   1:lncRNA       0.834 
     1816        1:?   1:lncRNA       0.834 
     1817        1:?   1:lncRNA       0.904 
     1818        1:?   1:lncRNA       0.834 
     1819        1:?   1:lncRNA       0.879 
     1820        1:?   1:lncRNA       0.904 
     1821        1:?   1:lncRNA       0.904 
     1822        1:?   1:lncRNA       0.879 
     1823        1:?   1:lncRNA       0.834 
     1824        1:?   1:lncRNA       0.834 
     1825        1:?   1:lncRNA       0.879 
     1826        1:?   1:lncRNA       0.879 
     1827        1:?   1:lncRNA       0.879 
     1828        1:?   1:lncRNA       0.879 
     1829        1:?   1:lncRNA       0.834 
     1830        1:?   1:lncRNA       0.834 
     1831        1:?   1:lncRNA       0.879 
     1832        1:?   1:lncRNA       0.879 
     1833        1:?   1:lncRNA       0.879 
     1834        1:?   1:lncRNA       0.879 
     1835        1:?   1:lncRNA       0.879 
     1836        1:?   1:lncRNA       0.834 
     1837        1:?   1:lncRNA       0.834 
     1838        1:?   1:lncRNA       0.904 
     1839        1:?   1:lncRNA       0.904 
     1840        1:?   1:lncRNA       0.834 
     1841        1:?   1:lncRNA       0.834 
     1842        1:?   1:lncRNA       0.834 
     1843        1:?   1:lncRNA       0.834 
     1844        1:?   1:lncRNA       0.879 
     1845        1:?   1:lncRNA       0.879 
     1846        1:?   1:lncRNA       0.879 
     1847        1:?   1:lncRNA       0.879 
     1848        1:?   1:lncRNA       0.879 
     1849        1:?   1:lncRNA       0.879 
     1850        1:?   1:lncRNA       0.904 
     1851        1:?   1:lncRNA       0.834 
     1852        1:?   1:lncRNA       0.879 
     1853        1:?   1:lncRNA       0.904 
     1854        1:?   1:lncRNA       0.879 
     1855        1:?   1:lncRNA       0.834 
     1856        1:?   1:lncRNA       0.834 
     1857        1:?   1:lncRNA       0.904 
     1858        1:?   1:lncRNA       0.904 
     1859        1:?   1:lncRNA       0.834 
     1860        1:?   1:lncRNA       0.879 
     1861        1:?   1:lncRNA       0.904 
     1862        1:?   1:lncRNA       0.904 
     1863        1:?   1:lncRNA       0.904 
     1864        1:?   1:lncRNA       0.879 
     1865        1:?   1:lncRNA       0.879 
     1866        1:?   1:lncRNA       0.904 
     1867        1:?   1:lncRNA       0.904 
     1868        1:?     2:mRNA       0.714 
     1869        1:?   1:lncRNA       0.904 
     1870        1:?   1:lncRNA       0.904 
     1871        1:?     2:mRNA       0.714 
     1872        1:?   1:lncRNA       0.834 
     1873        1:?   1:lncRNA       0.904 
     1874        1:?   1:lncRNA       0.904 
     1875        1:?   1:lncRNA       0.834 
     1876        1:?   1:lncRNA       0.904 
     1877        1:?   1:lncRNA       0.904 
     1878        1:?   1:lncRNA       0.904 
     1879        1:?   1:lncRNA       0.879 
     1880        1:?   1:lncRNA       0.904 
     1881        1:?   1:lncRNA       0.879 
     1882        1:?   1:lncRNA       0.904 
     1883        1:?   1:lncRNA       0.879 
     1884        1:?   1:lncRNA       0.904 
     1885        1:?   1:lncRNA       0.879 
     1886        1:?   1:lncRNA       0.834 
     1887        1:?   1:lncRNA       0.834 
     1888        1:?   1:lncRNA       0.879 
     1889        1:?   1:lncRNA       0.879 
     1890        1:?   1:lncRNA       0.904 
     1891        1:?   1:lncRNA       0.879 
     1892        1:?   1:lncRNA       0.879 
     1893        1:?   1:lncRNA       0.879 
     1894        1:?   1:lncRNA       0.879 
     1895        1:?   1:lncRNA       0.904 
     1896        1:?   1:lncRNA       0.904 
     1897        1:?   1:lncRNA       0.834 
     1898        1:?   1:lncRNA       0.879 
     1899        1:?   1:lncRNA       0.879 
     1900        1:?   1:lncRNA       0.904 
     1901        1:?   1:lncRNA       0.834 
     1902        1:?   1:lncRNA       0.904 
     1903        1:?   1:lncRNA       0.879 
     1904        1:?   1:lncRNA       0.834 
     1905        1:?   1:lncRNA       0.904 
     1906        1:?   1:lncRNA       0.879 
     1907        1:?   1:lncRNA       0.834 
     1908        1:?   1:lncRNA       0.904 
     1909        1:?   1:lncRNA       0.834 
     1910        1:?   1:lncRNA       0.879 
     1911        1:?   1:lncRNA       0.879 
     1912        1:?   1:lncRNA       0.904 
     1913        1:?   1:lncRNA       0.879 
     1914        1:?   1:lncRNA       0.834 
     1915        1:?   1:lncRNA       0.904 
     1916        1:?   1:lncRNA       0.904 
     1917        1:?   1:lncRNA       0.904 
     1918        1:?   1:lncRNA       0.879 
     1919        1:?   1:lncRNA       0.879 
     1920        1:?   1:lncRNA       0.879 
     1921        1:?   1:lncRNA       0.904 
     1922        1:?   1:lncRNA       0.834 
     1923        1:?   1:lncRNA       0.879 
     1924        1:?   1:lncRNA       0.879 
     1925        1:?   1:lncRNA       0.834 
     1926        1:?   1:lncRNA       0.834 
     1927        1:?   1:lncRNA       0.879 
     1928        1:?   1:lncRNA       0.879 
     1929        1:?   1:lncRNA       0.879 
     1930        1:?   1:lncRNA       0.879 
     1931        1:?   1:lncRNA       0.886 
     1932        1:?   1:lncRNA       0.834 
     1933        1:?   1:lncRNA       0.834 
     1934        1:?   1:lncRNA       0.904 
     1935        1:?   1:lncRNA       0.879 
     1936        1:?   1:lncRNA       0.879 
     1937        1:?   1:lncRNA       0.834 
     1938        1:?   1:lncRNA       0.834 
     1939        1:?   1:lncRNA       0.834 
     1940        1:?   1:lncRNA       0.904 
     1941        1:?   1:lncRNA       0.879 
     1942        1:?   1:lncRNA       0.904 
     1943        1:?   1:lncRNA       0.879 
     1944        1:?   1:lncRNA       0.834 
     1945        1:?   1:lncRNA       0.904 
     1946        1:?   1:lncRNA       0.904 
     1947        1:?   1:lncRNA       0.904 
     1948        1:?   1:lncRNA       0.879 
     1949        1:?   1:lncRNA       0.904 
     1950        1:?   1:lncRNA       0.904 
     1951        1:?   1:lncRNA       0.879 
     1952        1:?   1:lncRNA       0.879 
     1953        1:?   1:lncRNA       0.879 
     1954        1:?   1:lncRNA       0.904 
     1955        1:?   1:lncRNA       0.904 
     1956        1:?   1:lncRNA       0.879 
     1957        1:?   1:lncRNA       0.879 
     1958        1:?   1:lncRNA       0.904 
     1959        1:?   1:lncRNA       0.879 
     1960        1:?   1:lncRNA       0.904 
     1961        1:?   1:lncRNA       0.879 
     1962        1:?   1:lncRNA       0.904 
     1963        1:?   1:lncRNA       0.904 
     1964        1:?   1:lncRNA       0.904 
     1965        1:?   1:lncRNA       0.904 
     1966        1:?   1:lncRNA       0.904 
     1967        1:?   1:lncRNA       0.904 
     1968        1:?   1:lncRNA       0.834 
     1969        1:?   1:lncRNA       0.834 
     1970        1:?   1:lncRNA       0.879 
     1971        1:?   1:lncRNA       0.904 
     1972        1:?   1:lncRNA       0.834 
     1973        1:?   1:lncRNA       0.879 
     1974        1:?   1:lncRNA       0.834 
     1975        1:?   1:lncRNA       0.904 
     1976        1:?   1:lncRNA       0.879 
     1977        1:?   1:lncRNA       0.879 
     1978        1:?   1:lncRNA       0.904 
     1979        1:?   1:lncRNA       0.879 
     1980        1:?   1:lncRNA       0.879 
     1981        1:?   1:lncRNA       0.904 
     1982        1:?   1:lncRNA       0.879 
     1983        1:?   1:lncRNA       0.834 
     1984        1:?   1:lncRNA       0.879 
     1985        1:?   1:lncRNA       0.904 
     1986        1:?   1:lncRNA       0.904 
     1987        1:?   1:lncRNA       0.904 
     1988        1:?   1:lncRNA       0.879 
     1989        1:?   1:lncRNA       0.904 
     1990        1:?   1:lncRNA       0.879 
     1991        1:?   1:lncRNA       0.879 
     1992        1:?   1:lncRNA       0.879 
     1993        1:?   1:lncRNA       0.904 
     1994        1:?   1:lncRNA       0.904 
     1995        1:?   1:lncRNA       0.879 
     1996        1:?   1:lncRNA       0.879 
     1997        1:?   1:lncRNA       0.904 
     1998        1:?   1:lncRNA       0.879 
     1999        1:?   1:lncRNA       0.904 
     2000        1:?   1:lncRNA       0.879 
     2001        1:?   1:lncRNA       0.879 
     2002        1:?   1:lncRNA       0.904 
     2003        1:?   1:lncRNA       0.834 
     2004        1:?   1:lncRNA       0.904 
     2005        1:?   1:lncRNA       0.904 
     2006        1:?   1:lncRNA       0.904 
     2007        1:?   1:lncRNA       0.886 
     2008        1:?   1:lncRNA       0.904 
     2009        1:?   1:lncRNA       0.879 
     2010        1:?   1:lncRNA       0.879 
     2011        1:?   1:lncRNA       0.879 
     2012        1:?   1:lncRNA       0.904 
     2013        1:?   1:lncRNA       0.879 
     2014        1:?   1:lncRNA       0.879 
     2015        1:?   1:lncRNA       0.904 
     2016        1:?   1:lncRNA       0.834 
     2017        1:?   1:lncRNA       0.879 
     2018        1:?   1:lncRNA       0.834 
     2019        1:?   1:lncRNA       0.879 
     2020        1:?   1:lncRNA       0.879 
     2021        1:?   1:lncRNA       0.834 
     2022        1:?   1:lncRNA       0.904 
     2023        1:?   1:lncRNA       0.879 
     2024        1:?   1:lncRNA       0.879 
     2025        1:?   1:lncRNA       0.834 
     2026        1:?   1:lncRNA       0.904 
     2027        1:?   1:lncRNA       0.834 
     2028        1:?   1:lncRNA       0.904 
     2029        1:?   1:lncRNA       0.879 
     2030        1:?   1:lncRNA       0.879 
     2031        1:?   1:lncRNA       0.834 
     2032        1:?   1:lncRNA       0.879 
     2033        1:?   1:lncRNA       0.834 
     2034        1:?   1:lncRNA       0.879 
     2035        1:?   1:lncRNA       0.834 
     2036        1:?   1:lncRNA       0.879 
     2037        1:?   1:lncRNA       0.904 
     2038        1:?   1:lncRNA       0.879 
     2039        1:?   1:lncRNA       0.879 
     2040        1:?   1:lncRNA       0.904 
     2041        1:?   1:lncRNA       0.834 
     2042        1:?   1:lncRNA       0.879 
     2043        1:?   1:lncRNA       0.879 
     2044        1:?   1:lncRNA       0.904 
     2045        1:?   1:lncRNA       0.879 
     2046        1:?   1:lncRNA       0.879 
     2047        1:?   1:lncRNA       0.834 
     2048        1:?   1:lncRNA       0.879 
     2049        1:?   1:lncRNA       0.904 
     2050        1:?   1:lncRNA       0.904 
     2051        1:?   1:lncRNA       0.904 
     2052        1:?   1:lncRNA       0.834 
     2053        1:?   1:lncRNA       0.879 
     2054        1:?   1:lncRNA       0.879 
     2055        1:?   1:lncRNA       0.834 
     2056        1:?   1:lncRNA       0.879 
     2057        1:?   1:lncRNA       0.904 
     2058        1:?   1:lncRNA       0.886 
     2059        1:?   1:lncRNA       0.879 
     2060        1:?   1:lncRNA       0.904 
     2061        1:?   1:lncRNA       0.879 
     2062        1:?   1:lncRNA       0.879 
     2063        1:?   1:lncRNA       0.904 
     2064        1:?   1:lncRNA       0.904 
     2065        1:?   1:lncRNA       0.904 
     2066        1:?   1:lncRNA       0.904 
     2067        1:?   1:lncRNA       0.904 
     2068        1:?   1:lncRNA       0.834 
     2069        1:?   1:lncRNA       0.904 
     2070        1:?   1:lncRNA       0.879 
     2071        1:?   1:lncRNA       0.904 
     2072        1:?   1:lncRNA       0.834 
     2073        1:?   1:lncRNA       0.904 
     2074        1:?   1:lncRNA       0.904 
     2075        1:?   1:lncRNA       0.879 
     2076        1:?   1:lncRNA       0.904 
     2077        1:?   1:lncRNA       0.904 
     2078        1:?   1:lncRNA       0.904 
     2079        1:?   1:lncRNA       0.879 
     2080        1:?   1:lncRNA       0.879 
     2081        1:?   1:lncRNA       0.879 
     2082        1:?   1:lncRNA       0.886 
     2083        1:?   1:lncRNA       0.904 
     2084        1:?   1:lncRNA       0.904 
     2085        1:?   1:lncRNA       0.879 
     2086        1:?   1:lncRNA       0.904 
     2087        1:?   1:lncRNA       0.904 
     2088        1:?   1:lncRNA       0.834 
     2089        1:?   1:lncRNA       0.879 
     2090        1:?   1:lncRNA       0.904 
     2091        1:?   1:lncRNA       0.879 
     2092        1:?   1:lncRNA       0.904 
     2093        1:?   1:lncRNA       0.879 
     2094        1:?   1:lncRNA       0.879 
     2095        1:?   1:lncRNA       0.879 
     2096        1:?   1:lncRNA       0.904 
     2097        1:?   1:lncRNA       0.904 
     2098        1:?   1:lncRNA       0.904 
     2099        1:?   1:lncRNA       0.904 
     2100        1:?   1:lncRNA       0.834 
     2101        1:?   1:lncRNA       0.879 
     2102        1:?   1:lncRNA       0.904 
     2103        1:?   1:lncRNA       0.879 
     2104        1:?   1:lncRNA       0.834 
     2105        1:?   1:lncRNA       0.879 
     2106        1:?   1:lncRNA       0.904 
     2107        1:?   1:lncRNA       0.904 
     2108        1:?   1:lncRNA       0.879 
     2109        1:?   1:lncRNA       0.904 
     2110        1:?   1:lncRNA       0.879 
     2111        1:?   1:lncRNA       0.834 
     2112        1:?   1:lncRNA       0.879 
     2113        1:?   1:lncRNA       0.879 
     2114        1:?   1:lncRNA       0.904 
     2115        1:?   1:lncRNA       0.879 
     2116        1:?   1:lncRNA       0.834 
     2117        1:?   1:lncRNA       0.879 
     2118        1:?   1:lncRNA       0.879 
     2119        1:?   1:lncRNA       0.904 
     2120        1:?   1:lncRNA       0.879 
     2121        1:?   1:lncRNA       0.879 
     2122        1:?   1:lncRNA       0.904 
     2123        1:?   1:lncRNA       0.879 
     2124        1:?   1:lncRNA       0.834 
     2125        1:?   1:lncRNA       0.834 
     2126        1:?   1:lncRNA       0.879 
     2127        1:?   1:lncRNA       0.904 
     2128        1:?   1:lncRNA       0.879 
     2129        1:?   1:lncRNA       0.834 
     2130        1:?   1:lncRNA       0.904 
     2131        1:?   1:lncRNA       0.904 
     2132        1:?   1:lncRNA       0.834 
     2133        1:?   1:lncRNA       0.904 
     2134        1:?   1:lncRNA       0.834 
     2135        1:?   1:lncRNA       0.904 
     2136        1:?   1:lncRNA       0.904 
     2137        1:?   1:lncRNA       0.834 
     2138        1:?   1:lncRNA       0.879 
     2139        1:?   1:lncRNA       0.834 
     2140        1:?   1:lncRNA       0.834 
     2141        1:?   1:lncRNA       0.834 
     2142        1:?   1:lncRNA       0.879 
     2143        1:?   1:lncRNA       0.879 
     2144        1:?   1:lncRNA       0.904 
     2145        1:?   1:lncRNA       0.834 
